2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarPython / 1.14.1.3143 / eed7b315b6116fe462a19c771013bf3891c92a97
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarRuby / 1.5.0.315 / 4ff3a145a58f3f84f1b39846a205a129d742e993
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarScala / 1.5.0.315 / 4ff3a145a58f3f84f1b39846a205a129d742e993
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarTS / 1.9.0.3766 / 4a4080b78001a78d758d1d0fa0190fb9496b6f57
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarVB / 7.15.0.8572 / e0ad49e38a28a8fc333ba746fc998e48678f6a8b
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin SonarXML / 2.0.1.2020 / c5b84004face582d56f110e24c29bf9c6a679e69
2019.09.09 07:18:48 INFO  web[][o.s.s.p.ServerPluginRepository] Deploy plugin Svn / 1.9.0.1295 / 942e075773975354e32691a60bfd968065703e04
2019.09.09 07:18:49 INFO  web[][o.s.s.p.d.m.c.PostgresCharsetHandler] Verify that database charset supports UTF8
2019.09.09 07:18:49 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceFilter@1777b36e [pattern=UrlPattern{inclusions=[/api/system/migrate_db.*, ...], exclusions=[/api/properties*, ...]}]
2019.09.09 07:18:49 INFO  web[][o.s.s.a.EmbeddedTomcat] HTTP connector enabled on port 9000
2019.09.09 07:18:50 INFO  web[][o.s.s.p.UpdateCenterClient] Update center: https://update.sonarsource.org/update-center.properties (no proxy)
2019.09.09 07:18:51 INFO  web[][o.s.s.s.LogServerId] Server ID: 7182C4C1-AW0Blb58v3xn9Zcqjzf5
2019.09.09 07:18:51 WARN  web[][o.s.s.a.LogOAuthWarning] For security reasons, OAuth authentication should use HTTPS. You should set the property 'Administration > Configuration > Server base URL' to a HTTPS URL.
2019.09.09 07:18:52 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/plugins/download
2019.09.09 07:18:52 WARN  web[][o.s.a.s.w.WebService$Action] The response example is not set on action api/permissions/search_templates
2019.09.09 07:18:52 INFO  web[][o.s.s.t.TelemetryDaemon] Sharing of SonarQube statistics is enabled.
2019.09.09 07:18:52 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2019.09.09 07:18:52 INFO  web[][o.s.s.s.GeneratePluginIndex] Generate scanner plugin index
2019.09.09 07:18:52 INFO  web[][o.s.s.s.RegisterPlugins] Register plugins
2019.09.09 07:18:52 INFO  web[][o.s.s.s.RegisterMetrics] Register metrics
2019.09.09 07:18:52 INFO  web[][o.s.s.r.RegisterRules] Register rules
2019.09.09 07:18:56 INFO  web[][o.s.s.q.BuiltInQProfileRepositoryImpl] Load quality profiles
2019.09.09 07:18:56 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register quality profiles
2019.09.09 07:18:56 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile css/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile scala/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile jsp/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile kotlin/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile go/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile js/Sonar way Recommended
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile js/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile py/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile ruby/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile cs/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile java/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile web/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile xml/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile flex/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/PSR-2
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile php/Drupal
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile vbnet/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile ts/Sonar way
2019.09.09 07:18:57 INFO  web[][o.s.s.q.RegisterQualityProfiles] Update profile ts/Sonar way recommended
2019.09.09 07:18:57 INFO  web[][o.s.s.s.RegisterPermissionTemplates] Register permission templates
2019.09.09 07:18:57 INFO  web[][o.s.s.s.RenameDeprecatedPropertyKeys] Rename deprecated property keys
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceFilter@40465706 [pattern=UrlPattern{inclusions=[/api/issues/delete_comment.*, ...], exclusions=[/api/properties*, ...]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.DeprecatedPropertiesWsFilter@36265d6f [pattern=UrlPattern{inclusions=[/api/properties/*], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceReroutingFilter@4110b939 [pattern=UrlPattern{inclusions=[/api/components/bulk_update_key, ...], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.InitFilter@5e1888c1 [pattern=UrlPattern{inclusions=[/sessions/init/*], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.OAuth2CallbackFilter@17305f08 [pattern=UrlPattern{inclusions=[/oauth2/callback/*], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LoginAction@2e8523a [pattern=UrlPattern{inclusions=[/api/authentication/login], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LogoutAction@2b4d1352 [pattern=UrlPattern{inclusions=[/api/authentication/logout], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.ValidateAction@175f4ffe [pattern=UrlPattern{inclusions=[/api/authentication/validate], exclusions=[]}]
2019.09.09 07:18:57 INFO  web[][o.s.s.q.ProjectsInWarningDaemon] Counting number of projects in warning is not started as there are no projects in this situation.
2019.09.09 07:18:57 INFO  web[][o.s.s.p.p.PlatformLevelStartup] Running Community Edition
2019.09.09 07:18:57 INFO  web[][o.s.s.p.Platform] WebServer is operational
